doc,div1,div2,unit,para,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment,n
Thailand_2007,29,9,0,8,6,0,7,11,0,6,0,1,-10,12
Thailand_2007,29,10,0,0,0,0,0,1,0,1,0,1,-2,2
Thailand_2007,29,11,0,0,1,0,0,1,0,1,0,2,1,3
Thailand_2007,29,11,0,1,0,0,0,1,0,0,0,0,1,1
Thailand_2007,30,1,0,0,1,0,0,1,0,1,0,0,-1,2
Thailand_2007,30,2,0,0,1,0,0,0,0,0,0,0,-1,1
Thailand_2007,30,2,0,1,1,1,1,1,2,1,0,3,3,3
Thailand_2007,30,3,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,30,3,0,1,1,0,0,1,0,1,1,1,0,2
Thailand_2007,30,3,0,2,0,0,0,0,0,0,0,2,2,2
Thailand_2007,30,3,0,3,0,0,0,1,0,1,0,2,1,3
Thailand_2007,30,3,0,4,1,0,0,1,0,1,0,0,-1,1
Thailand_2007,30,3,0,5,0,0,0,0,0,1,1,0,-1,1
Thailand_2007,30,3,0,7,2,1,3,3,0,2,0,0,-3,3
Thailand_2007,30,3,0,8,0,0,0,0,0,0,0,1,1,1
Thailand_2007,30,4,0,0,0,0,0,1,0,2,0,4,2,6
Thailand_2007,30,4,0,1,0,0,0,0,0,0,0,2,2,2
Thailand_2007,30,4,0,2,0,0,0,0,0,0,0,2,2,2
Thailand_2007,30,5,0,0,0,0,0,1,0,0,0,1,0,1
Thailand_2007,30,5,0,1,1,1,0,0,2,1,1,2,1,2
Thailand_2007,30,5,0,2,2,2,0,0,2,2,2,3,1,3
Thailand_2007,30,5,0,3,1,3,0,0,1,1,1,6,6,7
Thailand_2007,30,6,0,0,0,0,0,0,0,0,0,2,2,2
Thailand_2007,30,6,0,1,0,0,0,0,0,0,0,1,1,1
Thailand_2007,30,6,0,2,0,0,0,0,0,0,0,1,1,1
Thailand_2007,30,6,0,3,0,0,0,2,0,1,1,2,0,4
Thailand_2007,30,6,0,4,0,0,0,0,0,0,0,2,2,2
Thailand_2007,30,7,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,30,7,0,1,0,1,0,0,3,0,3,3,5,5
Thailand_2007,30,7,0,2,0,1,0,0,0,0,0,1,2,2
Thailand_2007,30,8,0,0,0,1,0,0,1,0,1,2,2,2
Thailand_2007,30,8,0,1,0,0,0,0,0,0,0,2,2,2
Thailand_2007,30,8,0,2,0,0,0,0,0,0,0,2,2,2
Thailand_2007,30,9,0,0,2,1,0,0,1,1,1,3,1,4
Thailand_2007,30,9,0,1,1,0,1,0,0,0,0,1,0,2
Thailand_2007,30,9,0,2,3,1,1,1,0,3,0,1,-2,6
Thailand_2007,30,9,0,3,0,0,0,1,0,1,0,2,1,3
Thailand_2007,30,10,0,0,1,1,1,3,0,1,0,0,-2,4
Thailand_2007,30,10,0,1,0,0,0,1,0,1,0,2,1,3
Thailand_2007,30,10,0,2,3,2,1,6,0,3,0,0,-4,6
Thailand_2007,30,10,0,3,2,1,0,2,0,0,0,0,-1,2
Thailand_2007,30,10,0,4,1,3,0,2,0,1,0,1,2,5
Thailand_2007,30,10,0,5,0,0,0,0,0,0,0,1,1,1
Thailand_2007,30,11,0,0,1,0,0,1,0,1,1,0,-1,1
Thailand_2007,30,11,0,1,0,0,0,0,0,0,0,1,1,1
Thailand_2007,30,12,0,0,0,2,0,2,0,1,0,2,3,5
Thailand_2007,30,13,0,0,1,0,0,3,0,1,0,3,3,5
Thailand_2007,30,14,0,0,0,0,0,1,0,1,0,0,0,1
Thailand_2007,30,14,0,1,2,2,0,2,0,1,0,1,0,5
Thailand_2007,30,14,0,2,0,2,0,4,1,2,1,4,1,9
Thailand_2007,30,14,0,5,0,0,0,2,0,1,0,1,1,3
Thailand_2007,31,0,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,1,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,2,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,3,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,4,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,5,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,8,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,13,0,0,0,0,0,0,0,1,1,1
Thailand_2007,31,1,0,14,0,0,0,1,0,0,0,0,-1,1
Thailand_2007,31,2,0,0,0,0,0,3,0,1,0,2,3,5
Thailand_2007,31,2,0,1,0,0,0,0,0,0,0,1,1,1
Thailand_2007,32,1,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,32,1,0,5,1,1,0,2,0,0,0,1,2,3
Thailand_2007,32,1,0,7,1,0,1,2,0,0,0,0,0,2
Thailand_2007,32,1,0,8,0,0,1,0,0,0,0,0,-1,1
Thailand_2007,32,2,0,1,0,1,0,0,0,0,0,1,1,1
Thailand_2007,32,2,0,3,2,2,0,3,0,0,0,2,1,5
Thailand_2007,32,3,0,1,1,1,0,0,2,1,1,2,1,2
Thailand_2007,32,4,0,0,1,1,0,1,0,0,0,2,2,3
Thailand_2007,32,4,0,1,2,1,0,2,0,1,0,2,1,4
Thailand_2007,32,4,0,2,1,1,0,2,0,1,0,1,0,3
Thailand_2007,33,1,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,33,1,0,1,0,1,0,0,0,0,0,1,1,1
Thailand_2007,33,1,0,5,1,1,0,0,1,0,1,1,1,1
Thailand_2007,33,1,0,6,0,0,0,0,0,0,0,1,1,1
Thailand_2007,33,1,0,9,0,1,0,0,0,0,0,1,2,2
Thailand_2007,33,2,0,0,1,1,0,0,1,0,1,1,1,1
Thailand_2007,33,2,0,5,1,1,0,1,1,1,1,3,1,3
Thailand_2007,33,2,0,6,0,0,0,0,0,0,0,1,1,1
Thailand_2007,33,2,0,7,1,1,0,0,2,1,1,3,2,3
Thailand_2007,33,3,0,0,2,2,0,1,2,0,2,5,4,6
Thailand_2007,33,3,0,1,3,2,0,1,2,0,2,3,3,4
Thailand_2007,33,4,0,0,0,3,0,0,0,0,0,8,9,9
Thailand_2007,33,5,0,0,1,1,0,1,2,1,1,1,1,3
Thailand_2007,33,5,0,1,1,1,0,1,0,0,0,1,1,2
Thailand_2007,33,5,0,3,2,2,0,0,2,0,2,5,5,5
Thailand_2007,33,5,0,4,1,1,0,0,1,0,1,2,2,2
Thailand_2007,33,6,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,33,6,0,3,0,1,0,0,1,0,0,1,2,2
Thailand_2007,33,6,0,4,0,0,0,0,0,0,0,1,1,1
Thailand_2007,33,7,0,0,1,0,1,1,0,1,0,0,-1,1
Thailand_2007,33,7,0,1,2,3,0,0,2,1,2,2,1,3
Thailand_2007,33,8,0,0,0,1,0,1,0,0,0,1,0,2
Thailand_2007,33,8,0,1,2,2,0,2,0,0,0,4,4,6
Thailand_2007,33,9,0,0,1,1,0,2,0,0,0,2,0,5
Thailand_2007,33,10,0,0,0,1,0,1,1,0,1,5,4,6
Thailand_2007,33,11,0,0,1,1,0,4,1,3,1,1,1,5
Thailand_2007,33,12,0,0,0,0,0,1,0,2,0,0,-2,2
Thailand_2007,33,12,0,1,0,3,0,2,0,2,0,10,8,12
Thailand_2007,33,12,0,2,0,0,0,2,0,1,0,1,1,3
Thailand_2007,34,1,0,0,0,0,0,0,0,0,0,2,2,2
Thailand_2007,34,1,0,1,2,1,1,3,0,2,0,5,3,8
Thailand_2007,34,1,0,2,3,1,1,3,0,2,0,3,1,6
Thailand_2007,34,1,0,3,1,1,0,2,0,0,0,2,1,4
Thailand_2007,34,1,0,4,2,1,0,2,0,1,0,2,1,4
Thailand_2007,34,1,0,5,2,1,0,2,0,1,0,1,-1,4
Thailand_2007,34,2,0,0,0,0,0,3,0,1,0,3,2,6
Thailand_2007,35,1,0,0,0,1,0,0,0,0,0,1,1,1
Thailand_2007,35,2,0,0,0,3,0,3,0,2,1,3,4,8
Thailand_2007,35,2,0,1,0,0,0,1,0,0,0,0,1,1
Thailand_2007,35,3,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,3,0,1,1,1,1,1,0,0,0,1,-1,3
Thailand_2007,35,3,0,2,0,0,0,1,1,0,0,3,3,3
Thailand_2007,35,3,0,4,0,1,0,0,1,0,0,1,2,2
Thailand_2007,35,4,0,0,1,1,0,0,1,1,1,2,1,2
Thailand_2007,35,4,0,1,1,1,0,0,1,1,1,1,0,1
Thailand_2007,35,5,0,0,2,3,0,1,2,3,2,3,0,4
Thailand_2007,35,6,0,0,0,1,0,0,0,0,0,4,4,4
Thailand_2007,35,6,0,1,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,7,0,0,0,1,0,3,2,1,1,4,4,6
Thailand_2007,35,7,0,1,0,0,0,0,1,0,0,1,1,1
Thailand_2007,35,9,0,0,0,0,0,0,0,0,0,2,2,2
Thailand_2007,35,9,0,2,0,0,0,1,0,0,0,0,1,1
Thailand_2007,35,9,0,3,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,10,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,10,0,1,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,10,0,2,0,0,1,1,0,0,0,0,0,2
Thailand_2007,35,11,0,0,1,1,0,0,1,1,1,1,0,1
Thailand_2007,35,11,0,2,0,2,0,1,0,0,0,4,3,5
Thailand_2007,35,11,0,4,1,2,0,0,2,1,1,4,3,4
Thailand_2007,35,11,0,5,2,2,0,0,1,1,1,1,0,3
Thailand_2007,35,11,0,6,0,1,0,0,0,0,0,1,2,2
Thailand_2007,35,11,0,7,0,0,0,2,0,0,0,0,2,2
Thailand_2007,35,12,0,0,1,1,0,0,1,0,1,1,1,1
Thailand_2007,35,14,0,0,1,0,0,1,0,3,0,0,-3,3
Thailand_2007,35,14,0,1,0,0,0,1,0,0,0,0,-1,1
Thailand_2007,35,14,0,2,1,2,0,1,1,1,1,4,3,7
Thailand_2007,35,15,0,2,1,0,1,3,1,3,0,1,-2,4
Thailand_2007,35,15,0,5,1,1,0,0,1,0,1,2,2,2
Thailand_2007,35,15,0,7,1,1,0,0,1,0,1,1,1,1
Thailand_2007,35,15,0,9,5,3,0,7,0,4,2,3,-1,10
Thailand_2007,35,15,0,10,1,1,0,1,0,0,0,3,3,4
Thailand_2007,35,15,0,11,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,16,0,0,0,1,0,5,0,2,1,2,1,7
Thailand_2007,35,16,0,1,2,1,1,2,0,1,0,2,-1,5
Thailand_2007,35,16,0,2,0,0,0,2,0,1,0,1,-1,3
Thailand_2007,35,17,0,0,0,3,0,0,1,1,0,2,2,3
Thailand_2007,35,17,0,1,0,0,0,1,0,1,0,0,-2,2
Thailand_2007,35,18,0,0,0,1,0,0,0,0,0,1,1,1
Thailand_2007,35,19,0,0,0,1,0,0,0,0,0,1,1,1
Thailand_2007,35,19,0,2,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,19,0,3,0,0,0,0,0,0,0,1,-1,1
Thailand_2007,35,20,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,20,0,2,0,0,0,1,0,1,0,0,-1,1
Thailand_2007,35,21,0,0,0,2,0,2,2,1,2,3,2,5
Thailand_2007,35,22,0,0,0,1,0,0,1,0,0,1,1,1
Thailand_2007,35,22,0,1,0,1,0,1,1,0,0,1,1,1
Thailand_2007,35,22,0,3,0,0,0,0,0,1,0,0,-1,1
Thailand_2007,35,22,0,5,3,0,3,3,0,3,0,1,-2,4
Thailand_2007,35,23,0,0,1,0,0,0,0,0,0,0,-1,1
Thailand_2007,35,23,0,1,0,1,0,1,2,0,1,2,2,2
Thailand_2007,35,24,0,0,1,4,0,1,2,1,1,9,9,10
Thailand_2007,35,24,0,1,0,3,0,2,0,1,1,2,2,5
Thailand_2007,35,25,0,0,0,0,0,1,0,1,0,0,-1,1
Thailand_2007,35,25,0,1,3,1,1,2,1,2,1,1,-2,3
Thailand_2007,35,26,0,0,0,1,0,0,0,0,0,6,6,6
Thailand_2007,35,27,0,0,0,1,0,3,0,3,0,8,5,11
Thailand_2007,35,28,0,1,0,0,0,0,0,1,0,0,-1,1
Thailand_2007,35,28,0,2,1,0,0,1,0,1,1,0,-1,1
Thailand_2007,35,28,0,3,0,1,0,0,0,1,1,1,0,2
Thailand_2007,35,28,0,4,0,0,0,2,0,1,0,0,0,2
Thailand_2007,35,29,0,0,0,4,0,1,1,1,0,3,3,5
Thailand_2007,35,29,0,1,0,2,0,1,2,0,1,1,1,3
Thailand_2007,35,29,0,2,0,0,0,1,0,1,1,0,-1,1
Thailand_2007,35,29,0,3,0,1,0,0,0,0,0,1,1,1
Thailand_2007,35,29,0,4,0,0,0,0,1,0,0,1,1,1
Thailand_2007,35,30,0,1,1,1,1,1,0,1,1,0,-1,1
Thailand_2007,35,30,0,2,0,0,0,0,0,1,1,0,-1,1
Thailand_2007,35,30,0,3,4,0,5,10,0,8,0,1,-9,11
Thailand_2007,35,30,0,4,1,0,1,1,0,1,0,0,-1,1
Thailand_2007,35,30,0,5,1,1,0,0,1,1,1,1,0,1
Thailand_2007,35,30,0,7,1,0,1,1,0,0,0,0,-1,1
Thailand_2007,35,30,0,9,0,0,0,0,0,1,0,0,-1,1
Thailand_2007,35,30,0,10,1,1,0,2,0,2,0,1,-1,4
Thailand_2007,35,31,0,0,1,0,0,1,0,1,0,0,-1,1
Thailand_2007,35,32,0,0,1,2,0,2,0,1,1,0,0,4
Thailand_2007,35,32,0,1,0,2,0,4,0,3,3,1,-2,5
Thailand_2007,35,32,0,2,4,4,4,8,2,8,4,7,-2,16
Thailand_2007,35,32,0,3,2,1,0,5,0,4,3,1,-5,7
Thailand_2007,35,32,0,4,1,1,0,3,1,2,2,2,-1,5
Thailand_2007,35,32,0,5,0,0,0,4,0,4,1,3,-3,9
Thailand_2007,35,32,0,6,0,1,0,3,0,3,2,0,-2,4
Thailand_2007,35,33,0,0,0,0,0,1,0,1,1,0,-1,1
Thailand_2007,35,33,0,1,2,2,0,3,0,1,1,5,4,8
Thailand_2007,35,33,0,2,1,1,0,2,0,1,1,3,2,5
Thailand_2007,35,33,0,3,2,1,0,5,0,3,2,1,-3,6
Thailand_2007,35,33,0,4,2,2,0,3,0,1,1,2,1,5
Thailand_2007,35,34,0,0,1,1,0,5,0,2,3,1,-4,6
Thailand_2007,35,36,0,1,0,1,0,2,0,1,1,1,0,3
Thailand_2007,35,37,0,0,0,0,0,1,0,0,0,1,0,2
Thailand_2007,35,37,0,1,0,0,0,0,0,0,0,1,1,1
Thailand_2007,35,37,0,2,1,0,0,1,0,1,1,1,0,2
Thailand_2007,35,38,0,0,0,1,0,0,1,0,0,1,1,1
Thailand_2007,35,38,0,1,0,0,0,0,0,0,0,2,2,2
Thailand_2007,35,38,0,2,0,3,0,1,0,0,0,6,6,8
Thailand_2007,35,38,0,3,0,3,0,1,0,1,0,3,3,5
Thailand_2007,35,38,0,5,2,2,0,5,0,3,0,2,-1,7
Thailand_2007,35,39,0,0,0,1,0,0,1,0,0,1,1,1
Thailand_2007,35,40,0,0,1,0,0,1,0,1,0,0,-1,1
Thailand_2007,35,41,0,0,1,1,1,2,0,2,1,0,-2,2
Thailand_2007,35,42,0,0,0,2,0,1,2,0,1,1,1,3
Thailand_2007,35,43,0,1,0,0,0,1,0,0,0,1,0,2
Thailand_2007,35,44,0,0,1,0,0,0,0,0,0,4,1,5
Thailand_2007,35,44,0,1,0,0,0,0,0,0,0,1,-1,1
Thailand_2007,36,0,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,36,1,0,1,0,0,0,1,0,0,0,0,-1,1
Thailand_2007,36,1,0,2,6,0,3,6,0,2,0,0,-6,7
Thailand_2007,36,2,0,0,0,0,0,0,1,0,0,0,1,1
Thailand_2007,36,2,0,1,2,2,0,5,1,3,0,0,-2,6
Thailand_2007,36,2,0,2,1,2,1,3,1,1,1,2,1,5
Thailand_2007,36,3,0,0,8,7,0,7,0,0,0,8,7,16
Thailand_2007,36,3,0,1,1,0,0,0,0,0,0,0,-1,1
Thailand_2007,36,4,0,0,1,1,1,2,0,2,1,0,-2,2
Thailand_2007,36,4,0,1,5,5,0,6,0,0,0,2,3,8
Thailand_2007,36,5,0,0,1,0,0,0,0,0,0,0,-1,1
Thailand_2007,36,5,0,1,0,2,0,2,2,0,1,4,4,6
Thailand_2007,36,6,0,1,0,0,1,0,0,0,0,0,-1,1
Thailand_2007,36,7,0,0,2,3,0,2,0,0,0,3,3,5
Thailand_2007,37,0,0,0,1,1,0,1,0,0,0,1,1,2
Thailand_2007,37,1,0,0,1,1,0,1,0,0,0,2,2,3
Thailand_2007,37,1,0,1,3,4,0,3,0,1,0,5,4,9
Thailand_2007,37,1,0,2,2,3,0,2,0,0,0,2,2,4
Thailand_2007,37,1,0,3,0,0,0,0,0,0,0,2,2,2
Thailand_2007,37,1,0,4,0,2,0,0,0,0,0,2,4,4
Thailand_2007,37,1,0,5,6,5,1,8,0,2,0,6,3,14
Thailand_2007,37,1,0,6,1,1,0,1,0,0,0,3,3,4
Thailand_2007,37,1,0,7,1,1,0,1,0,0,0,3,3,4
Thailand_2007,37,2,0,0,0,1,0,0,1,0,0,2,2,2
Thailand_2007,37,2,0,1,0,1,0,1,1,0,0,1,1,1
Thailand_2007,37,2,0,3,1,0,2,1,0,2,0,2,-2,6
Thailand_2007,37,2,0,5,0,0,0,0,0,0,0,1,1,1
Thailand_2007,37,2,0,7,0,0,1,0,0,0,0,0,-1,1
Thailand_2007,37,3,0,0,1,1,0,1,0,0,0,1,1,2
Thailand_2007,37,3,0,1,5,5,0,3,1,1,1,12,10,16
Thailand_2007,37,3,0,2,3,4,1,2,2,2,2,7,6,10
Thailand_2007,37,3,0,3,4,4,0,4,0,1,0,3,2,8
Thailand_2007,37,4,0,0,1,1,0,1,0,0,0,2,2,3
Thailand_2007,37,4,0,1,0,2,0,1,2,0,1,1,1,3
Thailand_2007,37,4,0,2,0,1,0,1,1,0,1,3,2,4
Thailand_2007,37,4,0,3,0,1,0,0,1,0,1,2,2,2
Thailand_2007,37,4,0,5,3,3,0,5,1,4,0,4,1,12
Thailand_2007,37,5,0,0,1,1,0,1,0,0,0,2,2,3
Thailand_2007,37,5,0,1,2,2,0,2,0,0,0,4,4,6
Thailand_2007,37,5,0,2,1,2,0,1,0,0,0,3,3,4
Thailand_2007,37,6,0,0,1,2,0,1,1,0,0,2,3,4
Thailand_2007,37,6,0,1,1,1,1,1,0,1,1,0,-1,1
Thailand_2007,37,6,0,3,0,0,0,0,0,1,1,0,-1,1
Thailand_2007,37,6,0,4,1,0,1,0,0,1,0,0,-1,1
Thailand_2007,37,6,0,5,1,0,0,1,0,1,1,0,-1,1
Thailand_2007,37,6,0,7,2,1,3,3,0,2,0,0,-3,3
Thailand_2007,37,6,0,8,0,1,0,1,0,1,0,1,0,2
Thailand_2007,37,7,0,0,1,2,0,1,1,0,0,2,3,4
Thailand_2007,37,7,0,1,1,1,0,2,0,1,0,2,1,4
Thailand_2007,37,7,0,2,2,2,0,3,0,1,0,4,3,7
Thailand_2007,37,7,0,3,2,2,0,3,0,1,0,3,2,6
Thailand_2007,37,7,0,4,1,1,0,2,0,1,0,2,1,4
Thailand_2007,37,7,0,5,1,1,0,2,0,1,0,3,2,5
Thailand_2007,37,7,0,6,1,1,0,2,0,1,0,2,1,4
Thailand_2007,37,8,0,0,7,7,0,8,0,3,0,4,0,14
Thailand_2007,37,8,0,1,3,2,0,4,0,2,0,2,-1,7
Thailand_2007,37,8,0,2,2,2,0,2,0,0,0,1,1,3
Thailand_2007,37,9,0,0,2,1,0,1,0,0,0,1,0,3
Thailand_2007,37,9,0,1,0,0,0,1,0,0,0,1,2,2
Thailand_2007,37,10,0,0,2,3,0,2,1,0,1,3,2,7
Thailand_2007,37,10,0,1,1,1,0,1,0,0,0,1,1,2
Thailand_2007,37,11,0,0,2,1,0,2,0,1,0,3,1,6
Thailand_2007,37,12,0,0,2,2,0,6,0,4,0,2,-2,8
Thailand_2007,37,13,0,0,2,2,0,3,1,0,0,3,2,6
Thailand_2007,37,13,0,1,1,1,0,1,0,0,0,2,2,3
Thailand_2007,37,13,0,2,1,1,0,2,0,0,0,2,1,4
Thailand_2007,37,13,0,3,2,1,0,1,0,0,0,2,1,4
Thailand_2007,37,13,0,4,1,2,0,1,0,0,0,3,3,4
Thailand_2007,37,13,0,5,2,2,0,4,0,0,0,2,4,6
Thailand_2007,37,14,0,0,3,3,0,3,0,0,0,5,5,8
Thailand_2007,37,14,0,1,3,3,0,3,0,0,0,4,4,7
Thailand_2007,37,14,0,2,1,1,0,1,0,0,0,1,1,2
Thailand_2007,38,0,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,38,1,0,0,0,0,0,1,0,0,0,1,0,2
Thailand_2007,38,2,0,0,1,1,0,1,0,0,0,2,2,3
Thailand_2007,38,2,0,1,5,5,0,8,0,1,0,5,4,13
Thailand_2007,38,2,0,2,3,3,0,7,0,1,0,1,-1,8
Thailand_2007,38,2,0,3,6,6,1,6,0,1,0,6,4,13
Thailand_2007,38,2,0,4,4,1,3,6,0,0,0,2,1,8
Thailand_2007,38,3,0,0,1,2,0,1,0,0,0,3,3,4
Thailand_2007,38,3,0,1,1,3,1,1,1,0,0,7,6,8
Thailand_2007,38,3,0,2,1,1,0,0,0,0,0,3,3,3
Thailand_2007,38,4,0,0,0,1,0,0,0,0,0,2,2,2
Thailand_2007,38,4,0,1,1,1,0,1,0,0,0,3,3,4
Thailand_2007,38,4,0,2,1,2,0,1,0,0,0,4,4,5
Thailand_2007,38,4,0,3,0,1,0,0,0,0,0,2,2,2
Thailand_2007,38,4,0,4,0,0,0,1,0,0,0,1,2,2
Thailand_2007,38,4,0,5,0,2,0,0,0,0,0,6,6,6
Thailand_2007,38,5,0,0,1,1,0,1,0,0,0,5,5,6
Thailand_2007,38,5,0,1,1,2,0,1,0,0,0,5,5,6
Thailand_2007,38,5,0,2,0,0,0,0,0,0,0,1,1,1
Thailand_2007,39,1,0,0,2,5,0,7,5,0,5,5,-4,14
Thailand_2007,39,1,0,1,2,2,0,3,0,0,0,0,-1,3
Thailand_2007,39,1,0,2,2,2,0,2,0,0,0,0,0,2
Thailand_2007,39,2,0,0,0,1,0,0,0,0,0,1,1,1
Thailand_2007,39,2,0,1,2,3,0,2,0,0,0,2,2,4
Thailand_2007,39,2,0,2,1,1,1,1,0,0,0,1,0,2
Thailand_2007,39,2,0,3,1,2,0,1,0,0,0,1,1,2
Thailand_2007,39,3,0,0,1,2,0,1,0,0,0,2,2,3
Thailand_2007,39,4,0,0,0,1,0,0,0,0,0,1,1,1
Thailand_2007,39,4,0,1,1,1,0,1,0,0,0,2,2,3
Thailand_2007,39,4,0,2,0,0,0,0,0,0,0,1,1,1
Thailand_2007,39,4,0,3,0,1,0,0,0,0,0,2,2,2
Thailand_2007,39,4,0,4,0,0,0,1,0,0,0,1,2,2
Thailand_2007,39,4,0,5,0,3,0,4,0,2,2,2,-2,6
Thailand_2007,39,5,0,0,1,1,0,1,0,0,0,2,2,3
Thailand_2007,39,5,0,1,1,2,0,1,0,0,0,2,2,3
Thailand_2007,40,1,0,0,1,0,1,2,0,0,0,0,-2,2
Thailand_2007,41,1,0,0,0,0,0,0,0,0,0,3,3,3
Thailand_2007,41,1,0,1,0,0,0,0,0,0,0,2,2,2
Thailand_2007,41,2,0,2,0,0,0,0,0,1,0,0,-1,1
Thailand_2007,41,2,0,4,1,1,1,1,0,0,0,2,1,4
Thailand_2007,41,3,0,0,0,0,0,0,0,0,0,1,1,1
Thailand_2007,41,3,0,1,5,5,0,5,1,1,0,9,7,15
Thailand_2007,41,3,0,2,2,2,0,2,0,0,0,1,1,3
Thailand_2007,41,3,0,3,1,2,0,1,1,0,1,5,5,6
Thailand_2007,41,3,0,4,1,1,0,1,0,0,0,2,2,3
Thailand_2007,41,3,0,5,0,1,0,0,0,0,0,2,2,2
Thailand_2007,41,3,0,6,6,6,0,9,2,5,2,11,8,20
Thailand_2007,41,3,0,7,0,0,0,0,0,0,0,4,4,4
Thailand_2007,41,4,0,0,0,0,0,0,0,0,0,1,-1,1
Thailand_2007,41,4,0,2,0,1,0,0,1,0,0,0,1,1
Thailand_2007,41,5,0,0,4,1,1,1,0,1,0,4,1,8
Thailand_2007,41,5,0,1,1,1,0,1,0,0,0,4,4,5
Thailand_2007,41,5,0,2,0,1,0,0,1,0,0,0,1,1
Thailand_2007,41,6,0,0,0,1,0,1,1,1,0,0,0,2
Thailand_2007,41,6,0,1,0,1,0,1,1,1,0,1,-1,3
Thailand_2007,41,7,0,0,1,0,1,1,1,1,0,2,2,2
Thailand_2007,41,7,0,1,1,0,0,1,0,1,0,2,0,2
Thailand_2007,41,8,0,1,1,0,0,2,0,0,0,2,2,4
Thailand_2007,41,8,0,2,0,2,0,0,1,0,0,4,5,5
Thailand_2007,41,8,0,4,0,1,0,2,1,0,1,1,-1,3
Thailand_2007,41,8,0,6,1,0,1,1,1,1,0,1,1,1
Thailand_2007,41,8,0,8,0,1,0,2,1,0,1,1,-1,3
Thailand_2007,41,8,0,10,0,2,0,1,0,0,0,1,2,4
Thailand_2007,41,9,0,0,2,0,1,2,1,2,1,2,1,3
Thailand_2007,41,9,0,1,4,2,1,5,2,4,2,4,2,9
Thailand_2007,41,10,0,0,0,1,0,0,0,0,0,0,1,1
Thailand_2007,41,10,0,1,1,0,0,0,1,0,0,0,0,2
Thailand_2007,41,10,0,2,1,0,0,0,1,0,0,0,0,2
Thailand_2007,41,10,0,3,2,0,1,1,0,2,1,3,1,5
Thailand_2007,41,10,0,4,1,0,0,0,0,0,0,0,-1,1
Thailand_2007,41,10,0,5,0,1,0,0,1,0,0,1,2,2
Thailand_2007,41,11,0,0,0,0,0,1,0,1,0,0,-1,1
Thailand_2007,41,11,0,1,8,4,1,5,0,1,0,4,-1,13
Thailand_2007,41,11,0,2,0,0,0,1,0,1,0,0,-1,1
Thailand_2007,41,11,0,3,1,0,0,0,0,0,0,1,0,2
Thailand_2007,41,12,0,0,2,1,1,2,0,1,0,1,-1,5
Thailand_2007,41,12,0,1,1,1,0,1,0,0,0,1,1,2
Thailand_2007,41,12,0,2,2,2,0,3,0,1,0,2,1,5
Thailand_2007,41,12,0,3,1,0,0,0,0,0,0,0,-1,1
Thailand_2007,41,13,0,0,0,0,0,1,0,1,0,1,0,2
Thailand_2007,41,13,0,1,0,0,0,1,0,1,0,0,-1,1
Thailand_2007,41,14,0,0,0,2,0,0,0,0,0,1,3,3
Thailand_2007,41,14,0,1,0,0,0,0,0,0,0,3,3,3
Thailand_2007,41,14,0,2,0,0,0,0,0,0,0,1,1,1
Thailand_2007,41,14,0,4,0,0,0,0,0,0,0,1,-1,1
Thailand_2007,41,14,0,5,0,0,0,0,0,0,0,1,1,1
Thailand_2007,41,15,0,0,6,5,0,5,0,0,0,10,9,16
Thailand_2007,41,16,0,1,1,0,0,0,0,0,0,0,-1,1
Thailand_2007,41,16,0,2,0,1,1,3,1,1,1,2,-1,5
Thailand_2007,41,16,0,3,1,2,0,3,1,1,1,2,0,6
Thailand_2007,41,16,0,4,1,1,1,2,0,1,1,1,-1,3
Thailand_2007,41,16,0,6,1,0,0,0,0,0,0,1,1,1
Thailand_2007,41,16,0,7,0,2,0,1,0,0,0,3,4,6
Thailand_2007,41,16,0,8,0,0,0,1,0,0,0,2,1,3
Thailand_2007,41,16,0,9,0,3,0,1,0,1,0,1,3,5
Thailand_2007,41,17,0,0,3,2,1,4,0,1,0,2,2,6
